channel1,channel2,channel3
0.06894055981251662,0.04197345267080163,0.036833012746128435
0.0492200439887091,0.03357732690146706,0.02384232375415887
0.028303002485704273,0.023365628636712276,0.015436215903794358
0.014823623692277786,0.01893075194829453,0.015730179496775853
0.016544552601246758,0.024226769741259414,0.020927706002469983
0.03230619333832737,0.03697165808855702,0.030228213720842032
0.04068187309270854,0.04577682588255148,0.03733963085318165
0.02915977395969741,0.0384499503180296,0.029521450188780135
0.005554242658989982,0.015227845198741846,0.006623562658880967
-0.021626093757343975,-0.010448512068505245,-0.01785672463749307
-0.04597022115632134,-0.028546827615737545,-0.03645774007423716
-0.06557994756538837,-0.04363832547292609,-0.05103082883268159
-0.07897808078800517,-0.055148911570372806,-0.05714151883997782
-0.07190971612756179,-0.047958383347404224,-0.04431344800582781
-0.03446289394527561,-0.018127020250717205,-0.015123488677218298
0.015473588258755337,0.018973809003521885,0.013522325277148866
0.048245097138992776,0.04627915819353731,0.02832683218325958
0.05453054993527,0.05806961514996184,0.029896722860671406
0.04890983362743572,0.05664873232745907,0.025656141668300023
0.04753604488465363,0.045482602671831206,0.021609451356405796
0.05518051450174755,0.03554359909018302,0.02678195968397384
0.0691252088370841,0.04052386514481395,0.0475845747958134
0.08499025302792251,0.058636533043788706,0.07213991662656569
0.09693335193694752,0.07440976760874374,0.08130282436524428
0.09127570582419973,0.07047004705544059,0.07197104392421462
0.05357037500751907,0.0341370686194227,0.05004886534123276
-0.009298924877218602,-0.026759959823802238,0.016343124860864935
-0.07256706665502205,-0.08480804644615039,-0.02770137773010746
-0.11626979778965466,-0.11931110003500563,-0.0724964256648624
-0.12864128243567624,-0.12300683060868708,-0.1005042760770144
-0.10864748605550884,-0.10140654123629643,-0.10032289428560029
-0.07159950576628842,-0.06991030533748495,-0.07626166147283817
-0.038554716329691104,-0.03925368201560693,-0.044044502590972395
-0.02981712448715766,-0.02462145941417685,-0.03017192282005834
-0.05303858581676471,-0.041284539787163926,-0.04959853813496323
-0.08596519987763884,-0.07423753938783431,-0.08243489692544961
-0.10298245398177835,-0.09486186884173821,-0.10187402132941754
-0.10503575113496881,-0.09540725820795139,-0.10350645745214458
-0.09640156274619316,-0.081844285811334,-0.0928987499266846
-0.07282557528941652,-0.0605023387703075,-0.07334078917661777
-0.04509129179938011,-0.04056692220004131,-0.05221919229367062
-0.030570492507393004,-0.028030142953009263,-0.03707068543832624
-0.023221461329607056,-0.0171654126839729,-0.023104287499439366
-0.008612030505827553,-0.003150341207468271,-0.005654108256495178
0.008471697247156263,0.008051669327515717,0.006548508124502712
0.018789884739987387,0.012522426895289596,0.009463125876191598
0.025289530404762898,0.015565125464689475,0.009431853153533992
0.03178179010855571,0.02119124734773076,0.007430398903447203
0.03540091099007844,0.025970580477967364,0.003777744897038814
0.033746455729953766,0.025798352257057934,0.0038027630751648984
0.030186422536292633,0.022942234260309936,0.00942559860900247
0.02741668716778034,0.024262650620615545,0.023260651112727397
0.022711830021800793,0.02678866452728714,0.04268726642763229
0.016130938786215587,0.018787228430870006,0.04855402919819919
0.011935712948042304,0.0038464302669772056,0.03217337707014513
0.010495450556415912,-0.003487621473415899,0.012140070935682678
0.00891485490611823,-0.0012558307774645726,0.004359417538470287
0.004690085224014148,0.00311446032811214,0.003977890322047492
-0.004867348287598934,0.003767492332393718,0.0010007271250433943
-0.019122252984208863,-0.0012414784257221204,-0.005453962831486499
-0.028450721705358263,-0.0073053470369082,-0.010151125774658931
-0.02647128416199481,-0.011230715238468893,-0.010745307505153448
-0.023804952247240312,-0.01891639959655208,-0.011007998375477338
-0.035186718121580154,-0.03587370318025942,-0.019176433533644045
-0.05624409288325627,-0.05543595860522185,-0.036939340003164296
-0.06560210544833647,-0.06360962292254842,-0.05173133782021197
-0.052314761640460165,-0.05235737915646584,-0.0489105382364959
-0.022822619436541285,-0.022920705732696257,-0.025405959887039174
0.010613625932139102,0.012938645095820711,0.006554762669034233
0.037055366250203114,0.039390029357160225,0.03105381359900283
0.05366639250029417,0.05168281862457059,0.043988211690188704
0.06239659838184491,0.05460352220415962,0.04844144739663181
0.06456807091075854,0.05370650022025635,0.04830384741693834
0.05958254724743642,0.052343026804723386,0.04868537463336114
0.04667927341066049,0.04993900788786264,0.04948595633339585
0.034189613388915734,0.046688200218197196,0.04937962907635999
0.031818719913469205,0.04670255256993965,0.05308857398355207
0.031767018186590314,0.047700041016040085,0.058361155023624454
0.022556724841164104,0.039942594899244635,0.053951701128902
0.011093713396014566,0.025403662584140497,0.040197957704086844
0.005953084552055753,0.017194117387457807,0.029940504672392055
0.003670822608401624,0.015816291620182388,0.028020359501215043
0.0012482274060762063,0.011065663193430691,0.025674905301894587
-0.003006086119958674,-0.00038033732117498484,0.01621803397023451
-0.010044906936471245,-0.013491210637905123,0.003558835838435571
-0.01743825388015339,-0.022554720763263723,-0.007987053366752591
-0.022172654870063733,-0.02792250031494087,-0.01827577912110499
-0.020052884068028992,-0.031180484160477532,-0.02404872372369907
-0.015377570765980245,-0.02981701074494457,-0.02331694201351109
-0.016692271820900745,-0.02269106810481702,-0.021327996852487343
-0.016418991264540866,-0.012156441925857063,-0.019995778867273325
-0.007622311734145827,-0.004298529346864452,-0.018063124607033267
0.0011743677962492117,-0.0025260139066715977,-0.018138179141411522
0.010273871726934928,0.002770003886293286,-0.01569890677411825
0.028044493851309794,0.018550414627119545,-0.004309381182218117
0.04715197491355325,0.03461069622692362,0.008731344166003616
0.055291303916488045,0.04332974991046337,0.016199270336639947
0.05213011261589268,0.048288487437480626,0.02212857855252206
0.041974416264680944,0.04937208999403577,0.03196697710060493
0.02939612471114379,0.04394690103538882,0.04423213892691803
0.021515304342603483,0.037954794182914996,0.052844646746822745
0.029351808945247596,0.044277005125465216,0.058767700418173335
0.0598484418428136,0.0692357448055897,0.06834340809593231
0.09649758023896825,0.1003803480867111,0.07870718838466297
0.11339665896738457,0.11608182089295387,0.08462398751148204
0.10573741742832525,0.10805885626892306,0.08781380522255786
0.08137113214639978,0.08632221955497911,0.08658791449437969
0.04899107919824542,0.06493721545872524,0.07761889763617827
0.017120657557897313,0.04523143651633829,0.06148217274485354
-0.011064169552083768,0.020796557674813324,0.03790879440555008
-0.029972229667794347,-0.0010548978530702411,0.008975271402732942
-0.03372429784700567,-0.008740582211153427,-0.018094397329690873
-0.027291125831074448,-0.006049516259443628,-0.0340810131522591
-0.013937308374353852,-4.305705522735678e-05,-0.031372795370110416
0.006691680650325697,0.007125942640127547,-0.011921161877079435
0.01943984930646494,0.008812343969865686,0.007786907941743912
0.009993205209592348,0.0009759599184867537,0.013265888951356497
-0.00864157434975835,-0.009522785381117074,0.00829352604879713
-0.019609726409067028,-0.01867240961693039,-0.000581672641431473
-0.02580654767355186,-0.02740581565221259,-0.014748216005327025
-0.03346578921261118,-0.035758884366319806,-0.03232974068343316
-0.03896094418373957,-0.045418017088990174,-0.045783265970735294
-0.035349209263199545,-0.04869035328626929,-0.046377447701229806
-0.023590759378742027,-0.034581991523438715,-0.03193570437794732
-0.011920941026076904,-0.01012558415430007,-0.012909379913059788
-0.00025112267341178114,0.009888770350549607,-0.0013322179852140188
0.017194517167724306,0.018471476692536057,0.00010007271250433944
0.034396420296431314,0.017251526794427617,-0.001982690616492225
0.03235789506520627,0.007183352047097356,-0.004678399309577868
0.00039884189306577003,-0.018306424647497856,-0.01992697887742659
-0.0439169240031309,-0.055127383042759125,-0.052700792222597756
-0.07351985562179027,-0.08117690145530998,-0.08601249639747975
-0.07961327343251731,-0.08131324879686327,-0.10271213029664139
-0.063918106344281,-0.06084679521212635,-0.09840900365895479
-0.031316474566645644,-0.03393613569502837,-0.07668697050098161
0.0009454030057855289,-0.01080732086206655,-0.046020938662933095
0.017652446748651674,0.006458558284103516,-0.015479997715515007
0.02238684773856202,0.017789739984769574,0.007886980654248251
0.024920232355627927,0.022698244280688246,0.021765814969693827
0.030629580195254597,0.02601363753319472,0.03025948644349964
0.03887969861292988,0.030735561256461513,0.03633890372813826
0.042661310636071995,0.03299605665589774,0.03809643074149572
0.03870982151032779,0.032845356962602,0.03521308571246444
0.03199598297705399,0.035199142648364164,0.032454831574063585
0.02235730389463122,0.035758884366319806,0.031266468113074555
0.0003619120881522728,0.022353787838869394,0.025199559917498972
-0.02686274009407788,-0.0003731611453037587,0.014541816035786824
-0.037609313323905574,-0.01553642076120457,0.007530471615951543
-0.03537136714614764,-0.023997132113380178,0.004465744795506148
-0.03647187533256986,-0.033771083649990166,0.0029521450188780135
-0.03435949049151782,-0.03766774714806596,0.0046095993197311355
-0.022556724841164104,-0.030879084773886036,0.00412174484627248
-0.01652239471829866,-0.02742016800395504,-0.007555489794077628
-0.024019145115738594,-0.03566559407999386,-0.02256014212519702
-0.033273754227061,-0.041284539787163926,-0.023929887377600167
-0.03345840325162849,-0.029099393157821955,-0.013597379811527121
-0.02302204038307417,-0.002038033947428221,-0.005478981009612584
-0.012024344479834696,0.018026553788520038,-0.0073741080026635125
-0.009742082536180568,0.013268749185897113,-0.01760654285623222
-0.01104939763011837,-0.007470399081946401,-0.025918832538623916
-0.016588868367142955,-0.0303480477594153,-0.02909614116063669
-0.03259424581665265,-0.05085038222350836,-0.03501294028745576
-0.04548274773146318,-0.06188734071345414,-0.04277483005107359
-0.04062278540484695,-0.060373167604625425,-0.04466995704412451
-0.02711386276748966,-0.05187657537309369,-0.04532668421993424
-0.020008568302132795,-0.04293506023754593,-0.05281962856869666
-0.019720515823807516,-0.036081812280524976,-0.05769817330328321
-0.016411605303558167,-0.02423394591713064,-0.046721447650463474
-0.0058866109032114575,-0.003710082925423909,-0.02810166858012482
0.00864896031074105,0.014488699084005555,-0.013766252513878193
0.027172950455351258,0.026594907778764037,0.005860508226035378
0.04477369547712404,0.03585935082851697,0.03336799507566568
0.05072678002917979,0.036698963405450424,0.04748450208330906
0.05163525323005182,0.035902407883744325,0.04380682989877459
0.058733161734425984,0.049364913818164546,0.0413925757096074
0.06511463202347831,0.0666020882608497,0.04752828389502971
0.06271419470410099,0.06557589511126437,0.05400173748515417
0.053681164422259564,0.05048439725407582,0.05355141027888464
0.04096253961005112,0.039146039377538536,0.04499519335976362
0.022246514479890726,0.029049159926723373,0.02935257748642906
-0.006366698367086921,0.005769645400465808,0.008449889662085161
-0.046103168454009934,-0.031101546225894044,-0.020220942470408086
-0.09082516220425507,-0.06947973478521138,-0.05927431852522655
-0.1198150590613504,-0.0934051051398793,-0.08937118681090664
-0.1116388002535021,-0.08803732558820215,-0.08276638778562023
-0.07272955779664143,-0.05847865717462173,-0.048666610999766574
-0.03619120881522728,-0.03234302465161617,-0.02534341444172396
-0.02410039068654829,-0.023796199188985845,-0.024805523612013138
-0.024669109682216146,-0.01998564980136477,-0.025299632630003312
-0.01706156987003572,-0.008324364010622311,-0.012878107190402182
-0.0024152092413427186,0.005267313089479979,0.001225890728178158
0.0027180336416333956,0.002116971882011708,-0.0021703269524378614
-0.011536871054976533,-0.02536778170478437,-0.02708217782148686
-0.0333328419149226,-0.0555866582985176,-0.0531261012507412
-0.039869417384611604,-0.06195192629629517,-0.057316646086860414
-0.0319368952891924,-0.04809473068895752,-0.041261230274445455
-0.02238684773856202,-0.030821675366916226,-0.0211090877938841
-0.007459820592526439,-0.011948332825591506,-0.005172508327568045
0.011211888771737757,0.007384284971491687,0.004353162993938765
0.023191917485676256,0.021707932010459043,0.010470107545766513
0.030245510224154226,0.03322569428377698,0.022259923987684005
0.03268287734844504,0.04117689714909553,0.0364702491633002
0.02633833686430622,0.03774668508264944,0.03825904889931527
0.01703941198708762,0.02566200491550464,0.028258032193412847
0.00971253869224977,0.016655904197115847,0.020808869656371083
0.003271980715335854,0.013814138552110299,0.02059621514229936
0.0026441740318064013,0.013641910331200872,0.023642178329150193
0.012644765202381449,0.014747041415369696,0.02646297791286626
0.02472819737007774,0.015622534871659283,0.026500505180055388
0.029063756466922316,0.015615358695788058,0.026050177973785858
0.02966201930652097,0.01794761585393655,0.028927268458285617
0.029469984320970786,0.02458557853482072,0.033192867828783085
0.022940794812264475,0.029400792544413454,0.03496290393120359
0.01262999328041605,0.02458557853482072,0.030559704581012655
0.009136433735599213,0.015321135485067786,0.02018966974775048
0.01837627092495622,0.015077145505446098,0.01563636132880304
0.03678208569384323,0.02684607393425695,0.02569366893548915
0.048902447666453026,0.03617510256685092,0.03609497649140893
0.04138353938606499,0.02675278364793101,0.029164941150483424
0.023989601271807798,0.005159670451411587,0.012659198131798938
0.012009572557869297,-0.008812343969865686,0.0019951997055552674
0.00011078941474049168,-0.015615358695788058,-0.007937017010500421
-0.02220958467497723,-0.030319343055930398,-0.026994614198045563
-0.04277210005081249,-0.047061361363500955,-0.043093811822181166
-0.04012054005802339,-0.04400431044235863,-0.0377086489805414
-0.01984607716051341,-0.022246145200801003,-0.01580523403115411
-0.003700366452332422,-0.0030211700417862005,0.003752726718912729
0.0033089105202493514,0.007764622292666672,0.014729452371732461
0.012157291777523286,0.020380339474282208,0.023304432924448046
0.03556340213169783,0.0411410162697394,0.034844067585104686
0.07441355690069691,0.06921421627797603,0.04987999263888169
0.10565617185751555,0.09252961168358971,0.06188871813940242
0.10212568250778523,0.091840698799952,0.05997482751275693
0.07018878721859283,0.06575529950804503,0.042305739211209496
0.03761669928488827,0.03402224980548308,0.01874486996096908
0.01891544607669328,0.015428778123136179,0.0027519995938693345
0.014417395838229317,0.014029423828247083,0.002126545140717213
0.017778008085357563,0.01994976892200864,0.011677234640350108
0.02113862033248581,0.022368140190611847,0.0216407240790634
0.021744269133067165,0.020100468615304387,0.02723854143477489
0.020333550585371573,0.016282743051812088,0.02717599598945968
0.011987414674921199,0.007549337016529888,0.01910763354379731
-0.014816237731295086,-0.016548261559047456,-0.0016199270336639947
-0.060239897774896675,-0.058213138667386366,-0.03360566776786349
-0.10906109987054,-0.10467170125770432,-0.06938791703269635
-0.1492259556944596,-0.14327235126902968,-0.10393176648028803
-0.1729644342928556,-0.16635093287089292,-0.13051358073925318
-0.17235139953129155,-0.1678579298038504,-0.1396014339435535
-0.14340581844009243,-0.1436096315349773,-0.12517219970933408
-0.08832132143111997,-0.09555078172537591,-0.09007795034296853
-0.031449421864334234,-0.04813061156831365,-0.05499621006566604
-0.0075853819292323295,-0.028266956756759724,-0.04171155748071498
