channel1,channel2,channel3
0.0408084119426168,0.05434149882691128,0.04613737127855055
0.052683134387721604,0.06189968565240144,0.053164070532667675
0.05714678901099741,0.05830464675754464,0.049528100205423455
0.052948351534620276,0.048547366991051645,0.042597364977538583
0.05543038370182297,0.05158785201382947,0.046505233379107516
0.06628427033622344,0.06659905165458793,0.058639351362696726
0.07200395333443448,0.07285690526278947,0.06075055993980628
0.07093808064972848,0.06797109442430056,0.05283352777564548
0.07316990796136638,0.06608752351396335,0.05416103013852496
0.07831411979177841,0.07034707092794928,0.06594861136071993
0.07585210401302091,0.07366005224993832,0.07333784138060334
0.06417754545236794,0.07010803908653593,0.07373236015511371
0.0508015938738744,0.05881617489816921,0.0726607618621869
0.037720884024947325,0.04426391639292439,0.06984048575791682
0.02334411302419465,0.032823852462881394,0.06340556466556525
0.011369308636863933,0.029195349110226722,0.05644284142893629
0.003567921240353866,0.031796015544803984,0.050215842393421264
-0.004403605457940256,0.03145659032999703,0.0404968190700104
-0.010638710458614755,0.0239796743305874,0.027136494084564627
-0.011524435647314101,0.013653498781530625,0.01298180021530744
-0.016213274640598213,-0.00036810903577656095,-0.005166063412169573
-0.026877005584769447,-0.018797464008745945,-0.026672667957775408
-0.03008463183311002,-0.03186294446039972,-0.0399157035778262
-0.02383951863821293,-0.033005516662355544,-0.03708476480397477
-0.017349204684862347,-0.029195349110226722,-0.02603823911768441
-0.014201627601857324,-0.02971165788767956,-0.021970430672395055
-0.01286553367314136,-0.03384212810730227,-0.026821945331914468
-0.01332591060738057,-0.037456289549472145,-0.030724482398692722
-0.01955601151094377,-0.04336515666921019,-0.032515810888361425
-0.02745247675256846,-0.05047874426967152,-0.03549602703635192
-0.022878731992844147,-0.04721356931596514,-0.033731355220636625
-0.004148396505264173,-0.02774203551443355,-0.020696241657422374
0.01440679558342045,-0.0003203026674938907,0.00102894761460137
0.02720227189700367,0.023587662110669504,0.02396434988410963
0.04098355534151215,0.038445881372923416,0.03971311285578034
0.05443456837667512,0.04121865073331829,0.04211221351158664
0.06343193498278486,0.03411940504334176,0.035229460296817894
0.07104817078617699,0.02918578783657019,0.03154017662166687
0.06825588459807397,0.029840735082042772,0.034168524673472436
0.04079840374839421,0.02494058233306907,0.034653676139424376
0.0017814585716212853,0.01261610058979668,0.03010604756297376
-0.0196410811618358,0.0084378240018913,0.027253783449959604
-0.012950603324033388,0.023472926826791096,0.032446503536082576
0.009407702569236,0.0456981074414045,0.04147778467149564
0.029238939421301038,0.05503469116700999,0.04453797084134634
0.038176256862075236,0.048628637817132184,0.04214420152033072
0.04381087020939425,0.039564550390737904,0.040571457757079925
0.05783735441235622,0.039865730510918726,0.03917464804192159
0.07322495302959063,0.04847087680179937,0.0352827736447247
0.06523340994285133,0.04895372112145434,0.0267579693144263
0.028828603458174788,0.029769025529618767,0.011648966517637272
-0.006960699081812381,0.0029878980176668906,-0.0032361202179431686
-0.02228324443659995,-0.015192863840232607,-0.009009955796250338
-0.029173886158854193,-0.023807571404769787,-0.00680811452769922
-0.0381061995025171,-0.026981914258739092,-0.00010129536102293279
-0.0424547598922331,-0.02561465212585472,0.006920072558303514
-0.03811120359962839,-0.02053761581423514,0.007767754790021742
-0.02971933274398543,-0.014714800157405904,0.0009223209187877565
-0.022563473874832516,-0.012525268490059607,-0.012251407348984188
-0.020201540038300922,-0.018137736126445096,-0.028543966469304325
-0.02009645399896371,-0.028330053844310393,-0.038886755963224835
-0.011169144752412104,-0.02897543981612644,-0.03327819176342876
0.012970619712478572,-0.010761213500429074,-0.0121927626662867
0.04464155032986934,0.020485028809124204,0.015540840914834163
0.06525342633129652,0.04921187551018076,0.04250140095130633
0.060974923301138656,0.05930858049148072,0.05929510554195045
0.043955989025621825,0.05081816948447848,0.05998817906473894
0.028628439573722957,0.03661967810452541,0.05122346466885991
0.0011059054615963596,0.020963092491950906,0.04037952970461542
-0.0391620639930005,0.0042165216825315165,0.02874122585655951
-0.05709174394277316,-0.006879336395876249,0.018121206953523608
-0.040993563535734745,-0.00986723441354314,0.010310801485176423
-0.020872089051214553,-0.010211440265178366,0.003054854835060026
-0.01367619740517127,-0.007945418408579796,-0.0021485279206443116
-0.005229281481304054,0.0065303499074127564,0.0068187771972805815
0.012915574644254317,0.0324031564219939,0.0339019579339384
0.03247158615519809,0.050971149862983026,0.06055863188734177
0.05066648325186942,0.05343795846636881,0.07106669275977338
0.06697983983469355,0.04814579349747721,0.06751602378918005
0.06700986441736133,0.03693998077201931,0.047683458367847945
0.04005779737592244,0.014714800157405904,0.005000792033658471
0.001115913655818951,-0.01574741771231158,-0.04748619898059276
-0.023799485861322564,-0.04162500486372099,-0.07995402785583806
-0.02513057569292723,-0.049197533599695954,-0.07550769464041038
-0.018294979038897242,-0.04227517147236531,-0.05107951862951153
-0.026226472960301,-0.042069604088749823,-0.038172357101273625
-0.04732374638152386,-0.05528328428207988,-0.04370628261400016
-0.05521020342892596,-0.0609483389235763,-0.04536965906869253
-0.04368076368450056,-0.04844697361765803,-0.03213195478343242
-0.041048608603958994,-0.041711056326629796,-0.026566041261961795
-0.06669961039646098,-0.06036988186735599,-0.044111464058091895
-0.10187340899175878,-0.08848958769122264,-0.06575668330825543
-0.1177213845432324,-0.1018323450789159,-0.07351910676348648
-0.1131326274921742,-0.09886356960856209,-0.07212229704832815
