channel1,channel2,channel3
-0.0016984722282229242,-0.004815796686237798,-0.008179278419806566
0.009711655450202026,0.005805870655663933,0.0024801682950381203
0.016424890653932298,0.015278859945658644,0.011503759325921493
0.01732157012637401,0.018436523042323547,0.016598418376850863
0.017221939073880487,0.01647559984074169,0.018723591596777143
0.01720296173054839,0.012539334884625166,0.01983175189881545
0.01598366742146098,0.00985748403540292,0.021155787584367716
0.012691098353341682,0.008612682297143848,0.019457567900724594
0.009844496853526724,0.0071516022645926585,0.014842631924270685
0.00990617321935605,0.006204783954024948,0.013547379623186947
0.008924095701919888,0.006497961197398706,0.01565336392013421
0.0026378507231618596,0.003172081649617712,0.012429624859659127
-0.00858724785777512,-0.010208335490587908,-0.002216320604076618
-0.019907233155372597,-0.027308739292617935,-0.020565728202762902
-0.027602545876539028,-0.03840621888196232,-0.03180084260697814
-0.03424461604277393,-0.0461393694489849,-0.0368331376582257
-0.0392261686674501,-0.05275267907000607,-0.03978343456624977
-0.034624162909415925,-0.05012369624827745,-0.03666043735141453
-0.017981032807164475,-0.03373941390957021,-0.02174584696597253
-0.0009441228307719606,-0.015668160875384453,-0.0043654799777266716
0.008032160565311202,-0.006651759095561989,0.00201963414354168
0.013801272938269514,-0.0008026327810396331,0.0016454501454508225
0.01781023671717558,0.0074063300334255965,0.005142631358376914
0.016424890653932298,0.01325065016363035,0.012731850396578667
0.011049558155115057,0.013798555175837045,0.018694808212308615
0.008753299611930991,0.013933128336729918,0.022067261425871086
0.013791784266603465,0.017158078013841258,0.02468654941250709
0.021743291122753243,0.023285963018784564,0.026629427864132697
0.026444927933280946,0.03009632619682744,0.02620247432784954
0.027474448809047355,0.03365770877617096,0.023060288190035288
0.029609399933908574,0.03560421342480001,0.02232151465534308
0.03372273910114119,0.03789195715997885,0.024806480181125957
0.0346004412302508,0.03727676556732572,0.025415728485709787
0.028214565198999245,0.03245135651245271,0.02399574818526243
0.01374908524410624,0.02232953233958165,0.020292286050311893
-0.0033969444564458484,0.007170827001863069,0.012108210399760571
-0.014308916872403182,-0.0075985774061297,0.003151780599303762
-0.01689457990140177,-0.016571723527093744,0.0002446587679824838
-0.016946767595565043,-0.019450627933337697,0.0017605836833249325
-0.01836057967380647,-0.02012349373780206,-0.0017941642985382146
-0.015457046143995214,-0.01916225687428154,-0.00916750795322601
-0.003861889368082291,-0.013961965442635534,-0.008313600880659695
0.008805487306094265,-0.0058731572361103695,0.00017749753755591963
0.012667376674176558,0.0017206139857017285,0.0037322455194190667
0.00857775918610907,0.00756012793158888,0.0007195846117131877
0.005304167461321869,0.011352207358177326,-0.0003166172291538026
0.0030600966123010783,0.011496392887705403,0.002168348296629072
-0.0057026916712959634,0.003945877324751729,0.0009066766107586165
-0.017506599223861982,-0.010429419969197627,-0.0064138975057368795
-0.018730637868782415,-0.017576216049472685,-0.005895796585303384
-0.005802322723789486,-0.007564934115906482,0.011086400251127844
0.011078024170113205,0.008232993736053242,0.02906162385172327
0.0244760285625756,0.017504123284708645,0.03542754905001261
0.03303006606951955,0.02127217178970908,0.034453711208827426
0.037371133356737356,0.02494409660835746,0.03363338475147439
0.0443832617179482,0.035051502228275716,0.037979675806222045
0.0556700366647145,0.049436411890860274,0.043256629625452084
0.059954171921936014,0.05722723666969408,0.04141929025021108
0.05214499514077698,0.054482905424342996,0.03250123829571231
0.039354265734941773,0.04517813258546438,0.018944264211035854
0.02874118647646501,0.03730560267323133,0.006792878734572491
0.02217977001939154,0.03643568331174526,0.00628916950637326
0.015803382659806034,0.03630111015085239,0.015077696230763658
0.006812866256223796,0.028231526681597632,0.018152721138151348
0.0018597796465457716,0.018085671587138558,0.011215925481236217
0.007576704325340809,0.015999787593299033,0.0064618698131844255
0.02001635287953217,0.021079924417004976,0.01171963470943545
0.02909701166394188,0.02607835610731167,0.01933763713210573
0.024120203375098733,0.01901326516043586,0.017888873447189844
0.0009298898232728858,-0.006195171585389743,0.00201963414354168
-0.028005814422346148,-0.03578204224455131,-0.0237031171098324
-0.042618368788062924,-0.051233924825643644,-0.044729379464091744
-0.039819210646578215,-0.050046797299195804,-0.052150695426227085
-0.029400649157255477,-0.04075163682895239,-0.047526164988283666
-0.01869742751795124,-0.030423146730424417,-0.03740880534759625
-0.017364269148871236,-0.025174793455602383,-0.03187280106814946
-0.026150779111633403,-0.025492001620564156,-0.030918152149943295
-0.03196259050708894,-0.02603990663277085,-0.028692237084377167
